URL,Title,Text
https://africa.unwomen.org/en/where-we-are/eastern-and-southern-africa/uganda/gender-statistics,Gender Statistics,"UN Women has invested in data and statistics specifically, capacity building, institutionalization and mainstreaming the generation, analysis and use of gender statistics in Uganda. There is increased generation and use of gender disaggregated data in building evidence and ensuring effective policy formulation, programme design and resource mobilization by ministries, departments and agencies (MDAs), local government (LGs) and civil society organizations (CSOs) within the framework of the Plan for National Statistical Development (PNSD.)

UN Women is supporting the government in creating an enabling environment. National coordination on gender statistics is improving because of establishing technical working groups. Gender is also being mainstreamed in national development plans and statistical development plans to improve monitoring on gender equality.

Increasing data production: The technical capacities of the Uganda Bureau of Statistics (UBOS ) and the national statistical system have been strengthened to produce and analyze quality data on time-use, violence against women and girls, and governance, peace, and security, to close key data gaps.

Improving data accessibility and use: A partnership with the Economic Policy Research Centre (EPRC) has increased the dissemination of data, policy briefs and analytic reports on gender equality. User-producer dialogues are being institutionalized, including the Annual Gender Statistics Forum, and tailor-made trainings on gender statistics are being provided for data users and producers.

UN Women partners with the government and with specific MDAs aligned to the convening role of gender equality: include the Ministry of Gender Labour and Social Development (MGLSD), Ministry of Finance Planning and Economic Development (MFPED), the Equal Opportunities Commission (EOC), National Planning Authority (NPA), Office of the Prime Minister (OPM), Uganda Bureau of Statistics (UBOS), Economic Policy Research Center (EPRC), Academia-Makerere University and civil society organizations (CSOs)."
https://africa.unwomen.org/en/news-and-events/stories/2018/11/gender-ataya,Media Advisory: UN Women and Key Stakeholders to host Gender Ataya in Dakar,"UN Women is organizing the first edition of ""Gender Ataya"" on Wednesday, November 28, 2018 on the 8th floor of the African Institute of Management (IAM), Dakar.

The Gender Ataya is designed to open spaces for young people to contribute to inclusive and equitable development and decision-making processes within the framework of the Sustainable Development Goals. It will provide a platform for young people to engage in dialogue with themselves and decision makers including government, CSOs and private sector to share ideas, experiences and innovative approaches for effectively addressing youth development challenges facing Africa.

For far too long, impunity, silence, stigma and shame have led to an entrenched endemic of this human rights violation, gender-based violence around the world. In recent years however, the drive for change had garnered more visibility due largely to the determination and bravery of activists and survivors. The Gender Ataya will ensure that the community is fully engaged and supportive to hold discussions about topics that are usually considered taboo. This inter sectional platform also brings about a multi-sectoral awareness as everyone in society has an important role to play in ending violence against women and girls and we all must work together across sectors to address the various aspects of violence against women and girls.

The commitment to ‘leave no one behind’ has been a key feature of all the discussions on the Sustainable Development Goals (SDGs). Towards this end, UN Women, in collaboration with Young Professionals Group and diverse stakeholders and partners, will hold a Gender Ataya Learning Series on Breaking the culture of silence surrounding Violence Against Women.

The Youth (students, youth organizations and associations) have been selected as a primary audience, since they not only are the majority information consumers in terms of digital media, but an audience that fosters possibilities for social transformation through deconstructing the traditionally upheld beliefs about gender roles and acting as change agents to dismantle present counterproductive attitudes in Senegal.

Gender Ataya will be taking place during the 16 Days of Activism against Gender-Based Violence, which is an international campaign which takes place each year. It commences on 25 November, the International Day for the Elimination of Violence against Women, to 10 December, Human Rights Day. It is used as an organizing strategy by individuals and organizations around the world to call for the prevention and elimination of violence against women and girls. The Campaign’s global advocacy theme this year is: Orange the World: #HearMeToo

Gender Ataya, through the HeforShe Campaign, is dedicated to involving men and boys to be play their part in Gender Equality. HeForShe is an invitation for men and people of all genders to stand in solidarity with women to create a bold, visible and united force for a gender equal world.

The specific conference themes are:

How to engage men and boys in the prevention of Violence Against Women;

How to promote progressive masculinity and debunk gender stereotypes

The role of men and boys in active advocacy against Gender Based Violence

Challenges and resolutions to end domestic violence, education-related violence, and violence in the public space Youth action in preventing violence and other harmful practices against young women and girls; and Showcasing and documenting youth-led social innovations addressing gender-based violence women, girls and youth in Africa. Inter generational and inter community dialogue and learning to end violence against women

GUEST SPEAKERS:

Pierre Sané- Founder & President of Imagine Africa Institute Makhtar Sow- Projet GELD Demba Gueye- Fondateur de la plateforme KEBETU

HASHTAGS :

#genderataya, #hearmetoo, #16days, #heforshe #kebetu

Media Inquiries:

Ababacar Loum

ababacar.loum@unwomen.org"
https://africa.unwomen.org/en/stories/news/2022/08/un-women-engages-media-and-public-influencers-in-changing-negative-social-norms-and-stereotypes-for-the-advancement-of-gender-equality-and-womens-empowerment-in-all-sectors-and-at-all-levels-in-rwanda,UN Women engages media and public influencers in changing negative social norms and stereotypes for the advancement of gender equality and women’s empowerment in all sectors and at all levels in Rwand,"A breakfast with media CSOs and influencers was convened by UN Women Rwanda at the Kigali Serena hotel to discuss their role in reshaping social and gender norms across the country on 28 July 2018.

Through an interactive dialogue, the breakfast meeting was an opportunity to reflect on the role of the media, CSOs and other influencers in shaping and transforming negative social norms and stereotypes which exacerbate gender inequality, tolerate gender-based violence and impede effective enjoyment by women of their human rights agreed to in national policies and laws.

Rwanda has recorded significant gains in promoting gender equality and women’s empowerment in the country. Reports show that there has been unprecedented progress in gender equality on social-economic transformation and transformational governance. However, there are still prevailing challenges in achieving full gender equality and empowerment of women, rooted in negative social norms and gender stereotypes which, if not properly addressed, will continue to perpetrate inequalities and gender-based violence.

Social and gender norms being standards and rules that most members of societies agree upon, media plays a key role in reshaping norms positively using their power and influence. Through a breakfast meeting themed “The Role of Media in Shaping Social and Gender Norms”, UN Women Rwanda brought together reporters and journalists from different media houses, social media influencers, members of the civil society organizations, UN agencies, members of Parliament and representatives of different Government institutions to discuss existing negative social norms that hinder gender equality promotion and define strategies to address them.

As Guest of Honor at the event, Prof. Jeannette Bayisenge, Minister of Gender and Family Promotion applauded UN Women for bringing together media, CSOs and influencers on this important subject, noting the critical role these actors play in information dissemination at a wider scale, in advocacy and in shaping how people think, behave, socialize, and act. She urged the media to make full use of its powerful role in promoting gender equality, family cohesion and the well-being of Rwandans. “Addressing social norms and gender stereotypes embedded in our cultural beliefs and patriarchal society cannot be done overnight. It's rather a process that requires a mindset shift and concerted efforts by different stakeholders"" she noted.

Prof. Jeannette Bayisenge, Minister of Gender and Family Promotion speaking at the UN Women media breakfast meeting. Photo: UN Women/Nextline.

Welcoming the participants, UN Women Country Representative Ms. Jennet Kem commended the Government of Rwanda for advancing gender equality. “As we work towards dismantling patriarchal negative norms, it is important to reshape society to embrace and promote positive social norms that contribute to gender equality. Today’s meeting is a crucial moment for us to build on gender gains in Rwanda, reflect on innovative ways and strategies to address persistent negative social norms and gender stereotypes, and commit to sustainably addressing them.” Ms. Kem noted calling upon the media and other partners to join efforts in this light.

Jennet Kem, UN Women Representative in Rwanda, delivering opening remarks at the media breakfast. Photo: UN Women/Nextline.

Opening the event on behalf of the One UN Country Team, Mr. Ozonnia, the UN resident Coordinator in Rwanda, stressed: “The Media has the power to challenge negative social norms, gender stereotypes, harmful practices, and negative cultural beliefs which continue to condone gender inequalities that increase gender-based violence,” said Mr. Ozonnia Ojielo, UN Resident Coordinator in Rwanda while officiating the event. He also reiterated that gender equality and women’s empowerment are among the One UN’s top priorities and recommitted to working closely with the Government of Rwanda, UN Women, and different partners, including the media, CSOs, and other key players to deliver on gender equality and women’s empowerment agenda, and in particular, on this journey to challenge the social norms, negative cultural beliefs, patriarchal attitudes, gender stereotypes, and GBV.

Mr. Ozonnia Ojielo, UN Resident Coordinator in Rwanda speaking at the media breakfast event. Photo: UN Women/Nextline.

A panel of seasoned experts in the field of gender equality, comprising Mr. Silas Ngayaboshya, Director General of Gender Promotion and Women Empowerment from the Ministry of Gender and Family Promotion (MIGEPROF), Mr. Fidele Rutayisire, Executive Director of RWAMREC, Ms. Gaudence Mushimiyimana, Executive Director of UNABU drove the discussions on the role of the media in shaping social and gender norms.

Panelists during a discussion on the role of media and public influencers in promoting positive social norms.

According to a survey conducted by RWAMREC, 56% of men fear that they would not be needed at home if their wives were financially independent. Mr. Fidele Rutayisire, Executive Director of RWAMREC said that “This is one of many negative social norms that hinder our efforts to empower women economically.” Another example shared during the discussions is the higher number of women holding positions of Vice Mayors in charge of social affairs in Districts. “It is an achievement to have women in leadership positions. However, it is still believed that they perform better than men in dealing with social affairs than in economic or other technical affairs.” DG Ngayaboshya sharing the experiences they face in the efforts to change mindsets on gender equality, emphasized that men and women should not choose careers based on their gender, rather on their capacities.

Speaking at the media panel, Ms. Gaudence Uwamariya, Executive Secretary of UNABU, a local NGO that represents women with disabilities brought into perspective the negative social norms on people living with disabilities, in particular women, and invited media and public influencers to be keen in disability inclusion in their advocacy. She said that media should not contribute to victimizing people with disabilities, especially women and girls. “Women with disabilities face discrimination because men think they are not able to perform their roles in their homes, such as cooking, taking care of kids, and working in the fields, among other chores,” Ms. Uwamariya noted. She encouraged media to contribute to mindset shift and attitudes towards people living with disabilities through sensitization to remove barriers for girls and boys and allow them to enjoy their full rights as human beings,”

Furthermore, Ms. Murebwayire Shafiga, Rwanda Investigation Division Manager of the gender-based violence crime division, presented the state of violence against women in the country, which indicated a rise in GBV incidents however, there was also an increasing trend in reporting. She said that the media is doing well in communication and advocacy, especially around, GBV but the choice of words should be thoughtful to avoid the re-victimization of victims. “Media should be mindful of what information should be in public to avoid distorting evidence and protect victims.”

Ms. Murebwayire Shafiga, Division Manager of the GBV Crime Division, at Rwanda Investigation Bureau. Photo: UN Women/Nextline.

Considering the high expectations from the media as expressed during the meeting, Edmond Kagire, a seasoned journalist, and social media influencer acknowledged that the media plays a role in fueling negative norms in both news coverage, profiling the subjects and in the choice of words either on microphone or on paper. “There is a strong need of media training and gender-sensitive reporting guidelines to help us take the right path on this journey,” Kagire said. He also expressed commitment on behalf of his fellow media practitioners to challenge the status quo. “We acknowledge our important role in reshaping the social and gender norms, and from what was discussed here, I believe those who attended today’s meeting will become agents of change in our newsrooms and on our social media platforms in collaboration with UN Women guidance,” Kagire noted.

Through open dialogues, panelists and participants exchanged personal experiences to highlight the impact of negative social norms and gender stereotypes both in their areas of work as well as their everyday life. They also proposed a range of recommendations on how to address them and bring positive change in society.

In her closing remarks, Ms. Jennet Kem, UN Women Rwanda Representative reiterated that not all social norms are bad and that ending negative social norms is not a fight between men and women. “This is an issue that both genders need to work on together. Let us create accountability mechanisms for gender-sensitive reporting,” she concluded.

Among many others, Ms. Juliet Karitanyi, a communication expert who attended the breakfast meeting, proposed the creation of an online document that will help to list the negative social norms that condone gender inequalities, adding that this will help in addressing them properly.

Some of the media experts and public influencers during the Q&A session. Photo: UN Women/Nextline.

The breakfast meeting ended on a high note of engagement and commitment from all partners, media and influencers."
https://africa.unwomen.org/en/stories/news/2022/08/men-engage-to-ensure-women-and-girls-access-sexual-and-reproductive-health-rights-in-humanitarian-settings-in-ethiopia,Men engage to ensure women and girls access sexual and reproductive health rights in humanitarian settings in Ethiopia,"By addressing harmful gender norms through promoting positive masculinity, engaging husbands, fathers and other men, we improve women’s status, and improve the quality of life for all. This was one of the key messages outlined during the advocacy workshop that was held in Ethiopia as part of UN Women’s programme on adolescent health rights in humanitarian settings in the Horn of Africa Region (POWER), which is supported by the Austrian Development Agency.

POWER aims to contribute to every woman, every child, and every adolescent girl, demanding her right to quality health services, particularly in humanitarian settings. The training focused on strengthening the participants’ capacity to advocate for and enhance SRMNCAH (sexual, reproductive, maternal, newborn, child, and adolescent health) service utilization among women and girls, deal with gender barriers and address gender inequality across all levels to access SRMNCAH services.

More than half of the participants were men: men from different provinces, representing different organizations – ministries and CSOs, educational background and family status. What was uniting them was their keen interest in the subject of gender-based violence and gender equality in humanitarian settings, extensive knowledge of cultural norms, experience working in the field of sexual and reproductive health, and unwavering commitment to challenging social norms to make their communities and the country a place where women and girls are safe and exercise their rights.

UN Women sat down for a brief interview with three participants and this is what they had to say.

Regen Mohammed, AYSRHR Officer, EngenderHealth, Ethiopia

There are various sociocultural barriers such as restrictive norms and stigma about adolescent and youth sexuality, harmful gender norms, and discrimination by communities, families, partners, and providers. Men have minimal knowledge about SRMNCAH. As a result, men don't support their wives to access SRMNCAH services. Generally, the culture is not supportive of utilization of some of the SRMNCAH services, especially family planning services. As a result, the community doesn't have a positive attitude towards family planning, and men and elders don't want their wives to limit the number of children.

For young women it is also hard to access services, again due to the cultural norms and perception. If a schoolgirl starts visiting sexual and reproductive health clinics, people will think “Oh, this girl started having sex already,” and therefore they are afraid to go and ask, they prefer to manage these issues in silence.

Regen Mohammed, AYSRHR Officer, EngenderHealth, Ethiopia. Photo: UN Women/Aijamal Duishebaeva

EngenderHealth understands and values the pivotal role men and boys play in promoting gender equality and ensuring positive SRH outcomes. We have programmes promoting positive masculinity and engaging men and boys in sexual and reproductive health awareness raising. We also believe parents should be educated and we have Parent-Teacher-Student counselor, who helps raise awareness on any issues that female students face, especially on issues related to SRHR, and we engage Ethiopian Youth Advisory Council volunteers. This person helps a lot with issues that are culturally sensitive.

I started my career as a teacher, and I saw challenges that young girls face and could feel their pain. This made me conscious about issues of menstrual hygiene, their health, and limitations that girls in our country face, and it was logical for me to join EngenderHealth as SRHR Officer. It is still sometimes difficult when my male friends laugh at me and my job. But I always challenge them back asking how they are helping their mothers, sisters, wives, and try to educate them about issues women face in Ethiopia and their role, as men.

I personally walk the talk by doing my equal part in household chores and taking care of my child. My wife is a nurse, and she also works. When I get home from work, I am the one who looks after our son: changing diapers, feeding him, washing clothes and cleaning the house. I believe it is necessary to support our wives so they can also strive in their careers.

Abebaw Bogale, Coordinator, National Alliance to End Female Genital Mutilation and Child Marriage

Abebaw Bogale, Coordinator, National Alliance to End Female Genital Mutilation and Child Marriage. Photo: UN Women/Aijamal Duishebaeva

Lack of education, lack of resources, child marriage, harmful cultural norms- these are some of the barriers women and girls face when trying to access services and exercise their rights. During crises, women’s and girls’ rights need more attention, because other urgent priorities come first, the investments are channeled to mitigate crises and women’s situation get worsened.

Ethiopia is a big and diverse country. Cultural norms differ from one province to another. There is no one pill that will work for all.

However, I think there are few approaches that will be relevant to all provinces to address issues of child marriage, FGM, gender inequality and access to sexual and reproductive health.

First, we need to reach local communities and work with them, including but not limited to elders, traditional leaders, to tackle harmful practices there and to approach these issues holistically. One regular social worker who can be stationed in that community could help raise awareness on all aspect of life of women in the community: from healthy nutrition, to education and existing services (medical, legal). Just to give an idea, I once came to know that 500 women came to donate blood at IWSD event. This is the result of women having to get married early, bearing children as teen mothers, heavy workload at home, prioritizing their husbands’ nutrition, looking after children. These young women were simply exhausted. This experience struck me to the cord and made me think that we cannot support women and girls’ rights, if we do not look at these issues holistically: nutrition, lack of knowledge, heavy workload at home, and harmful practices that lead to early marriage and teen pregnancies and power imbalance.

It is important that we engage men in a meaningful way. We have to look at the interventions that will look at the root cause of women’s hindered ability to exercise their sexual and reproductive health and rights (SRHR)—gender inequality and changing men’s mindset in this area is important. Men should be part of the solution by sharing the household chores, doing their part in childcare, allowing their wives to get education and look after themselves. Above all, men should not decide to marry children.

Developing programs that effectively engage men to advance gender equality, challenge inequities, and promote access to SRHR services, may not be easy. But working in the communities, and step by step, by working together as one- government agencies, donors, partners, men and boys – we can make a meaningful change.

Lealem Birhanu, Team Leader, Ministry of Women and Social Affairs Ethiopia

Lealem Birhanu, Team Leader, Ministry of Women and Social Affairs Ethiopia. Photo: UN Women/Aijamal Duishebaeva.

To enhance women’s access to services, we need a multi-sectoral approach where different ministries and departments address issues holistically because issues are interlinked. UN Women has been instrumental in bringing us together and building platforms for us to collaborate, to ensure that every woman, every girl in refugee camps and host communities know of their rights and can freely exercise them.

One of the sessions that we are tackling today is engaging men and boys. Evidence shows that the work with men and boys in the context of sexual and reproductive health can bring transformative results. Together with UN Women, through this project we are working to remove structural, sociocultural and individual barriers, by making sure we have policies in place, by working with communities to minimize stigma and harmful gender norms and by educating women and communities about SRMNCAH, and dismantling myth and misconceptions around family planning and gender-based violence.

The Advocacy workshop was part of the POWER programme implemented in Uganda and Ethiopia – countries that host most of the refugees in the Horn of Africa. It focuses on three outcomes specifically in refugee camps and host communities: ensuring there are frameworks that take into consideration women’s and girls’ access to SRMNCAH services in humanitarian settings; improved gender norms and practices; and empowered women and girls to exercise their rights to services. Education, awareness raising and community work in refugee camps and host communities are critical elements of the programme. The programme is supported by the Austrian Development Agency."
https://africa.unwomen.org/sites/default/files/2024-03/inter-agency_meeting_report.pdf,,
https://africa.unwomen.org/en/what-we-do-0,What we do,"UN Women’s work in Africa mainly aims at providing high-quality technical and policy advisory services, generating knowledge, developing tools and capacity development initiatives to support country-level programming. This includes developing strategic partnerships at the regional level that can be leveraged by country offices."
https://africa.unwomen.org/en/where-we-are/west-and-central-africa/democratic-republic-of-congo,Democratic Republic of Congo,"RDC



The Democratic Republic of the Congo (DRC) is the second largest country in Africa and has a total population of 67.8 million people, of which 51% are women and 48% of the total population is below 15 years old. Despite being endowed with extraordinary natural resources, the DRC remains one of the poorest countries in the world, classified 186th out of 187 countries on the Human Development Index (UNDP, 2010). Over 70% of the population lives below the poverty threshold.

Decades of armed conflict have led to the deaths of over 2 million civilians and estimates suggest over 1 million women have been raped. Though articles 5, 14 and 15 of the DRC constitution establish a legal basis for equality and equity policies, women currently occupy only 7.2% of positions at the highest level of decision making at a national level in the parliament and government.

Up to 52% of women in DRC are survivors of domestic violence and 39% of Congolese women report having being threatened or injured. 27% of women in DRC are victims of harmful traditional practices. Early marriage is common, with 2007 reports indicting 39% of women in their early twenties were married or in a union before the age of 18.

Very few Congolese women have access to decent jobs, and in general women and girls have less access to education than men and boys, as well as higher rates of illiteracy.

UN Women DRC has a country office in the capital, Kinshasha and a sub-office in Bakavu in South Kivu province.

Our Programmes

Gender responsive planning and budgeting

In partnership with UNDP, we are enhancing the capacity of the DRC government to undertake gender-responsive planning and budgeting. We provide technical support to the government on gender mainstreaming in budget development processes; strengthen the capacity of various government departments on gender responsive budgeting, support national and provincial women’s organizations to monitor gender-related and women empowerment commitments and action research on gender responsive budgeting.

Ending violence against women and girls

We provide technical support to the Ministry of Gender for effective coordination and implementation of the national strategy on Sexual and Gender-based Violence (SGBV), especially in the areas of communications and monitoring and evaluation. Our programme supports the review process of the family law to ensure alignment with international and regional conventions especially on the age of marriage as early marriage is widespread in the DRC.

Women, peace and security

We support the Ministry of Gender to implement the government’s Resolution 1325 National Action Plan on Women, Peace and Security. This includes supporting the establishment of the multi-donor trust fund; supporting conflict resolution action plans; supporting gender mainstreaming in peacekeeping operations and security sector reforms; supporting capacity for female leaders/gender advocates to participate in formal peace processes and conflict resolution processes, and supporting women’s participation in post-conflict humanitarian processes.

Women’s political leadership and participation

We support implementing affirmative action favoring women’s access to decision-making positions through parity bills or special measures and encourage parliaments and political parties to understand the importance of female leadership and political participation. We strengthen the leadership skills of female parliamentarians, female academics and young women leaders. We provide civic and voter education; favor recruitment of women for high placement on political party lists; monitor the minimum quota of 30% in the Electoral Administration and provide gender mainstreaming support of the electoral commission.

Women’s economic empowerment and female entrepreneurship

Reducing the economic vulnerability of women can contribute to the prevention of violence against women and girls. We provide technical assistance to government ministries to implement gender action plans; advocate for female entrepreneurs and farmers to access production and market and information and services and conduct small demonstration projects in eastern DRC. We also work with ministries to promote access to gender-sensitive infrastructure and services and support rural women, informal traders and women entrepreneurs’ access training and professional services."
https://africa.unwomen.org/en/stories/news/2022/02/partnership-for-change-un-women-engages-traditional-leaders-to-transform-social-norms,Partnership for Change: UN Women engages traditional leaders to transform social norms,"Timeline story

UN Women in Africa has led the effort to engage with cultural and traditional community leaders in ending harmful practices impacting women and girls. Evidence-based engagement proved that working with community leaders is essential for effectively changing social norms.

Traditional leaders have been catalysts for change against child marriage and female genital mutilation (FGM) through being influencers for dropping some customary and traditional laws and practices and by engaging with their communities to end them.

At least one in three young women in Africa are married before they turn 18 (UNICEF,2006). Although there are signs of small progress in changing attitudes toward FGM, the practice remains a major problem across many countries on the continent. About 200 million girls and women have been subjected to the practice (UNICEF,2006).

Traditional leaders across Africa are playing significant roles as influencers and custodians of cultural practices within communities. As attention grows to the slow progress on ending Gender-Based Violence, including early child marriage (ECM) and FGM, traditional leaders have a critical role in shifting deep-rooted cultural beliefs that perpetuate harmful practices."
https://africa.unwomen.org/en/digital-library/publications/2023/10/the-role-of-the-womens-associative-movement-in-advancing-gender-equality-in-the-drc,The role of the women’s associative movement in advancing gender equality in the DRC,"Women’s civil society organizations in the Democratic Republic of the Congo are essential stakeholders, financial and implementing partners for several organizations. They have organizational, technical and institutional capacity, and contribute, through citizen participation, to improving governance management and accountability, and advancing the gender equality agenda in the country.

To understand how to better support women's organizations in civil society, the Ministry of Gender, Family and Children has made it its duty to map the quintessence of the women's movement in the Democratic Republic of Congo and thus launched, with the support of UN Women and AWLN, a mapping exercise in the 145 territories of the 26 provinces of the DRC.

Following the mapping, which was achieved through an online questionnaire to all the territories, a National Forum of Women's Civil Society Organizations and Associations (OFSCs) took place in September 2023, and brought together key actors in the gender sector, namely: technical and financial partners, the SNU and the national party as well as experts in the field of gender.

This Policy Brief explores the results of the mapping of the women’s movement, and the weaknesses, strengths and recommendations of the current civil-society movement as identified during the National Forum and analysis of the mapping."
https://africa.unwomen.org/en/where-we-are/eastern-and-southern-africa/somalia,Where we are : Eastern and Southern Africa : Somalia,"Somalia population comprises of a significant youth and adolescent population with under half (45.6%) of the population being less than 15 years and around three-quarters (75%) of the population being less than 30 years old

Somalia’s gross domestic product (GDP) per capita has consistently been ranked among the five lowest in the world throughout the last decade and in 2020 it was the second lowest in the world. In 2019, the International Labour Organization (ILO) estimated the labour force participation of men (15-64) to be 73.6% while women’s (15-64) labour force participation rate was estimated to be 23.1% with the figures remaining relatively unchanged over the past 10 years. Agriculture remains the biggest employer of both men and women at 79.2% and 83.9% of the labour force respectively.

Over the past two decades, Somalia has experienced a raging civil war, a rise in violent extremism and a devastating humanitarian crisis, which resulted in weak institutional and bureaucratic infrastructure and has greatly damaged social cohesion and unity. For decades, conflict, insecurity and natural disasters such as droughts, cyclones, floods, desert locust and COVID-19 have made Somalia a difficult and volatile humanitarian crisis. Somalia has one of the largest populations of internally displaced persons (IDPs) in the world, with displacement driven by the conflict with al-Shabab, fear of violence, drought, lack of livelihood opportunities and evictions. A total of 7.7 million Somali women, men, and children are estimated to require humanitarian assistance in 2022.

Life for women and girls in Somalia is challenging. Somalia ranks fourth lowest for gender equality globally, maternal and infant mortality rates are some of the highest in the world, and early marriage is prevalent. The Somalia Health and Demographic Survey (SHDS) shows that Female Genital Mutilation/Cutting (FGM/C) in women aged 15–49 is high, at 99.2%which has both short-term and long-term physiological, sexual and psychological repercussions. Sexual and Gender-Based Violence (GBV) is one of the most prevalent human rights violations faced by people, particularly women, all around the globe. Since the outbreak of Covid-19, women, and girls have faced an even greater risk of SGBV. To address some of the challenges, in 2018, the Federal Parliament introduced the comprehensive Sexual Offences Bill (SOB), which if approved during the 11th Parliament, would offer greater protection for the victims of sexual violence and would represent a significant step toward ending the culture of impunity as it relates to GBV in Somalia.

In the Somali context, exclusionary politics has been a historic driver of conflict. Given the male-dominated clan system and the absence of a systematic approach to promote inclusivity, Somali women largely remain excluded from key political and decision-making processes, despite the complex they continue to play in conflict, peace, and security. They continue to remain underrepresented within national and regional decision and making policy-making bodies. Gender imbalance in political participation, in leadership and decision-making, is a threat to sustained peace and development. Despite commitments to 30% quota for women in the 11th Parliamentary elections (2021-2022), the women’s representation stands low at 20% in House of the People, which is lower than the 2016 figure of 24%. There were some gains made with 26% seats for women in Upper House in 11th Parliament in comparison to 24% in 10th Parliament.

Despite the positive trajectory towards stability, there continue to be numerous attacks in both urban and rural areas, carried out by militant groups in Somalia. The limited capacities at all levels of government to provide for the security, protection, social, environmental, and economic needs of the population specifically women pose an additional challenge to the promotion of Gender Equality and Women Empowerment (GEWE) in Somalia.

Other aspects of the challenges that women face in accessing justice are the Somali culture, which restricts women to the home and family sphere; differing interpretations of judicial regimes, like sharia, secular and customary law; and the absence of women within the judicial system. Out of a total of 295 judges there exist 2 female judges and out of a total of 65 prosecutors 14 female prosecutors as of 2021 calling for attention for gender parity.

About UN Women in Somalia In Somalia, UN Women supports and works closely with governments and civil society to design laws, policies, programmes, and services needed to ensure that the gender equality standards are effectively implemented and truly benefit women and girls. The UN Women Somalia programme (2022-2025) is derived from the UN Sustainable Development Cooperation Framework Guiding Principles and Guidance, Somalia Common Country Analysis (CCA), and the CCA companion document by SDG, UN Somalia Gender Equality Strategy, and the National Action Plan on UNSCR 1325, UN Women Africa Strategy and the NDP-9 Pillars focusing on promoting women’s political participation and leadership and women, peace and security agenda with strengthening women’s access to justice, promoting durable solutions; gender in humanitarian action and prevention of sexual and gender-based violence with the focus on women IDPs and refugees, climate resilience, and advancing women’s economic empowerment adopting the triple nexus.

Our programmes

UN Women works towards making the vision of the Sustainable Development Goals a reality for women and girls and stands behind women’s equal participation in all aspects of life, focusing on the following UNCF strategic priorities:

F unctional, inclusive, accountable, and transparent democratic systems across all levels of government and governmental institutions

All Somalis Particularly Women Live in a Peaceful, Inclusive, and Cohesive Society

Security And Rule Of Law

Economic Development and Social Development

Strategic Partnerships

The Ministry of Women and Human Rights Development (MoWHRD) at the Federal and Federal Member States is the key partner of UN Women Somalia Program. UN Women also works with other ministries and institutions including the Ministry of Justice, Religious Affairs and Endowment, Ministry of Youth and Sports, Ministry of Planning and International Cooperation, Office of the Attorney-General, Ministry of Interior and National Security, Parliament, Independent Electoral Commission among others. UN Women also works closely with the Civil Society Organizations, NGOs, youth organizations, women led organizations, clan elders, religious leaders.

Key donors that support the UN Women program in Somalia include: The Swedish International Development Agency (SIDA), Foreign, Commonwealth and Development Office (FCDO), Government of Japan, Peace Building Fund (PBF), MPTF through EU, Netherlands, Germany, and Denmark. In parallel, UN Women will also explore new partnerships with bilateral, private sector and regional donors."
https://africa.unwomen.org/en/digital-library/publications/2019/06/social-norms-malawi-abridged-version,Perceptions Study on Social Norms around Violence against Women and Girls In Malawi-Abridged Report,"This is an executive summary of the Perceptions Study on Social Norms around Violence against Women and Girls In Malawi. The study is a baseline study for the Ending Violence Against Women and Girls thematic component of the Women’s Empowerment Programme (WEP) 2018-2021 for UN Women Malawi Country Office. The WEP aims at ensuring that women and girls enjoy their full rights and positively contribute to, and benefit from social, economic, and political development in Malawi. The programme consists of three thematic components, one of which is Ending Violence Against Women and Girls (EVAWG). The EVAWG thematic area is further aligned with Sustainable Development Goal (SDG) 5: Achieve Gender Equality and Empower Women and Girls and UN Women’s Flagship Programme Initiative (FPI), particularly Strategic Impact Area 3 on Prevention and Elimination of VAWG with a focus on prevention and access to essential services for EVAW. The Data and findings from this study will be used to develop a better understanding of the social norms, attitudes, and behaviours that hinder women and girls’ rights and also perpetuate gender imbalances and VAWG in Malawi."
